Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Paraguay,PRY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.799177784,1.068357681,0.452642429,0.924129234,1.774010976,1.614375207,1.294909585,1.037206197,0.960991127,1.469220513,0.712665869,0.567159925,0.675350049,0.086370266,0.115492348,0.021325539,0.016111734,0.133466137,0.197383098,0.269035739,1.323098499,1.232752955,1.641652073,1.034549309,1.741841106,1.042801026,1.428222359,2.31705741,3.677994469,0.98675237,1.217294369,1.167634889,1.256207971,-0.750191695,0.976461922,0.067986029,1.398421223,0.588024685,1.388798808,0.696082548,2.594942975,1.786619039,2.32207295,0.950310709,2.207377771,1.605929472,2.052611344,1.341147432,0.541120964,1.06104677,0.268692652,0.518374957,1.135343824
Peru,PER,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.315724181,0.269035272,-0.437575644,0.006646997,0.10102181,0.087590919,0.168400234,0.262227367,0.155241951,-0.020383521,-0.219650047,2.183587715,7.328507815,4.796187412,6.282348119,3.679021749,2.961992147,3.865535405,1.564790193,2.199224502,3.935620845,2.273086425,2.394892075,3.390348169,3.910656805,5.374286559,5.743356976,5.32237544,5.730877328,4.472626582,7.361736834,4.757349002,2.12302965,3.86551317,3.546281887,3.513331494,2.638246195,2.084896654,0.391734859,3.316615125,4.471176846
Philippines,PHL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013758223,0.257788717,0.045214858,0.519607983,0.837653663,0.67554592,0.79201054,0.942417831,0.392046889,0.022422748,-0.287667627,0.424697767,0.037909292,0.278078073,0.025188786,0.034323484,0.373670007,0.812352228,2.16907027,1.160495168,1.049332763,1.050514594,0.37734395,1.995598427,2.174705331,1.74612998,1.6027794,1.298531312,3.070111177,2.135679994,1.777224529,0.962985444,2.098275045,0.565263243,0.623144778,1.549060092,2.120918865,1.871212459,0.737800589,1.173248212,0.51369805,0.856963003,1.227630007,1.316426384,1.929375228,1.840180107,2.598508035,3.122387784,2.868338261,2.301174986,1.885863632,3.040788553,2.275612066
Poland,POL,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134893964,0.340347152,0.718699594,1.785655583,1.692182748,2.57144056,2.809107264,3.081109514,3.653989224,4.356273102,5.420378302,2.973722702,2.055051378,2.465699405,5.436144948,3.60644986,6.230800466,5.834449658,2.731260499,3.189445641,3.897862515,3.491590659,1.449829858,0.199510645,3.794424199,3.26925822,3.776398411,2.287086841,3.26166053,2.955918051,3.194800325,5.447011147,5.130608459
Portugal,PRT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.356427723,0.60858953,0.649517167,0.62953246,0.605285692,0.596204406,0.309839291,0.27013081,0.280971823,0.294123807,0.477104384,0.545658052,0.471810169,0.539059396,0.786032725,1.010613837,0.614648795,0.966875349,1.635542856,2.866436866,3.315790146,2.743870191,1.741232472,1.61444538,1.273680692,0.579546715,1.281453735,2.316472092,4.898352702,0.581077559,6.148619208,5.027614442,0.436137292,6.266972579,1.312247289,1.707412327,6.416330042,2.500930885,2.968332884,2.283026235,3.765823545,4.006673227,9.895456434,6.953562866,5.239541431,0.636936823,3.562925633,4.826502953,3.237994991,4.300252034,1.742925386,3.072366418,3.565643563
Puerto Rico,PRI,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.885408879,7.051787724,0.001959776,0.166270816,0.540100882,0.36294561,0.006089626,0.055838671,0.219891389,0.081129594,0.138456651,0.043642591,0.048836974,0.014688642,-0.222838872,0.129524068,-0.029091502,-0.054531146,-0.341658842,-0.023119919,0.066300388,0.617998083,0.517645865,1.006763879,1.787929759,1.149680658,3.740559308,3.702755595,3.386477192,0.913812596,1.416675432,1.684982456,3.222105442,2.655415757,3.778179583,5.614130334,5.748812108,5.896219912,3.278064173,8.307641312,3.73261156,0.559389051,0.211888722,-0.422882596,0.504491037,0.662099304,0.510044138,0.612038723,-1.192496952,-1.594725376,-1.68550859,-0.608353846,0.032210043
Romania,ROU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.61452E-05,0.138645129,0.306508326,0.356585212,1.13391484,1.119418075,0.712021743,3.415299195,4.870960092,2.895434209,2.783613172,2.864207602,2.483420201,3.18995908,8.59368513,6.600671758,9.020060525,5.786790162,6.377380857,2.663770506,1.890107491,1.230493315,1.701289842,2.031105146,1.937371107,2.427275254,3.374232672,2.832733738,3.018116041,2.934230897,1.433156484,4.106996735,3.951735112
Russian Federation,RUS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252231983,0.278287134,0.174540526,0.522256838,0.658454456,1.201358893,1.019119425,1.662282546,1.031161116,0.928663004,1.005535945,1.842378885,2.606185281,2.029807038,3.797712094,4.298955948,4.502694249,2.99212552,2.830828698,2.692361181,2.290798699,3.019402114,1.06987641,0.502607961,2.548499988,1.814092975,0.530060791,1.888517316,0.634851184,2.202088546,-1.787319191
Rwanda,RWA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.027285129,0.762494238,0.202874456,0.687885274,0.713224161,0.524600713,0.918849799,0.662960682,0.517826322,1.133099909,1.308610904,1.281392948,1.470961153,0.751509981,0.949343315,0.852166911,0.903990503,0.81346687,0.878733637,0.646147772,0.300370285,0.239589843,0.27106589,0.296217283,0.00013269,0.154615043,0.160597843,0.139882176,0.356901648,0.0806586,0.391501937,0.940652489,0.076292722,0.219795172,0.323986425,0.271302061,0.92301819,2.021328801,1.974623472,2.091138526,3.529549648,1.62846061,3.521870057,2.989023402,3.810753249,1.896910426,3.216939765,2.961535753,3.800152042,2.543630657,1.500290692,1.916828408,2.994401313
Samoa,WSM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.132295096,-0.089395205,0.009157431,0.449921757,-0.198122102,0.492328968,0.090214667,0.127486673,5.247829893,2.539865349,3.779202616,3.755927872,1.356863723,1.529801753,0.464171019,7.002349927,1.113233494,-0.281321257,-0.466207325,0.531202391,0.567586546,0.817062614,0.608449074,0.78935617,4.386203205,1.189389898,7.15667987,1.57134083,0.049456769,2.041600295,2.699576387,1.72885383,2.868101541,3.26002743,0.298684613,1.041468076,1.902610356,-0.238656492,0.509390077,1.060395069,0.57632308
San Marino,SMR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94990814,4.226787143,3.330532776,3.055446165,11.47960715,26.62637839,24.15640101,42.09280841,7.724198665,26.62860881,14.19811811,9.797006995,4.554473198,9.037274685,10.74003749,7.982791554,10.62366049,6.175984186,5.857918072,9.997715829,11.2509262,23.3290723
Saudi Arabia,SAU,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.136872457,-1.551010525,0.349513907,-4.187395255,-8.218784656,3.987119743,-0.619633936,1.055362964,0.692634076,-1.135825192,-1.940148857,3.526010645,7.262048194,3.827392864,4.054224743,0.472986266,1.110756163,-1.369181911,-0.371645438,-0.68523548,1.582359257,0.121007456,-0.057578643,1.028218153,0.258430666,-1.30781854,-0.710607445,1.831405659,2.918381301,-0.481664352,-0.99256922,0.010665942,-0.323899872,-0.271772874,-0.129209661,3.683049497,4.853586295,5.846305428,7.590633222,8.496351702,5.534324639,2.410204939,1.642161297,1.175900022,1.045098424,1.216014427,1.118999201,0.198441139,0.501675969,0.544093216,0.735308311,2.206201299,0.711396769
Senegal,SEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.385383883,0.731589495,0.937775444,0.262960379,0.48880171,0.796256115,1.249754198,0.951763023,-0.152654985,0.21865673,0.321127119,0.839186302,0.699009348,-0.971944199,0.834610384,-0.413822726,-0.15637436,-0.061035444,0.232775309,0.421012327,0.769765878,-0.104067678,0.275210567,-0.011024101,1.328335763,0.500667562,0.212746511,2.959708117,1.092992585,2.452464495,1.357744524,0.692757273,1.180244408,0.986458285,1.365346632,1.525512948,2.477708377,2.511456675,2.704047398,2.052995358,1.687783367,1.901069964,1.563680196,1.64581763,2.036131212,2.301949347,2.481103207,2.801853806,3.66765809,4.552476186,7.523957081,9.387768077,9.341696295
Serbia,SRB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24575211,7.770588521,6.485914487,4.048952251,10.00957894,2.944728135,4.255252978,4.24871571,5.908671338,5.787811711,6.55200661,8.040761787,8.286464104,6.53301414,7.290172343,7.225858402
Seychelles,SYC,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,11.93574336,8.240025751,4.405268674,15.82815347,4.010711041,9.580959389,12.85575511,10.94890463,7.397444875,5.898488893,6.071778463,6.149497223,6.370187515,5.844374312,6.070520943,6.481458245,6.419877154,7.316561583,7.683254463,6.915451718,5.161086142,4.91653815,1.953586343,3.735616678,5.938639656,8.485577754,5.383083644,8.915128803,8.220424253,8.330343501,3.718516655,9.778547279,6.429794918,7.781282048,4.256924074,8.25542388,12.99707119,16.32991806,18.35707661,19.76955826,16.27380079,13.52283921,56.2638447,4.323979849,7.808971037,7.610426101,4.684639851,12.89806939,19.21679632,15.62748927,6.764042717,8.662173851,13.34986593
Sierra Leone,SLE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.88686175,1.239583008,0.816757378,1.084328575,1.618022363,1.486709917,1.42902739,0.73096934,2.524944683,1.449837323,-1.696562349,0.673213194,0.361585346,0.170536731,0.538570904,-3.612713912,-28.62425573,5.970179554,-2.188305172,2.396253743,4.99268738,0.961989796,-0.82339219,-0.970708087,-0.31518119,0.836862793,0.070499967,0.211714175,0.015599153,0.079655501,6.133420204,0.915079176,0.842348138,0.628980051,4.275806451,5.576423584,3.161410714,4.489165827,2.165469443,4.565089689,9.247068742,32.41435456,19.06570159,8.732410575,7.479084983,5.936831767,3.585800262,11.12328995,6.130698673,8.399200047,4.25063162,4.995939447,6.105656392
Singapore,SGP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,4.842301975,5.124160522,5.918433207,9.545355452,6.515152318,5.179977656,3.646084696,4.403737524,3.989646352,8.992566174,10.38772838,11.71034171,9.959122803,6.375949254,6.591966731,5.464176773,9.201629956,13.5578926,14.40513959,9.47499553,15.42354724,10.74886004,4.228441213,7.732701253,11.60308486,13.60039465,11.872466,15.68237091,6.950624804,21.84920346,16.14889045,18.93986069,6.653665882,17.46241537,21.20272375,15.11335885,26.3271523,26.16198888,7.023286082,12.07109441,23.06947168,17.59603141,18.74352442,20.93448104,21.81848808,22.65418269,20.48803478,29.76051723,21.53554451,27.94124974,22.51703924,32.69115863,30.17299576
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.179040344,1.370204567,4.629710541,3.503384755,1.958612794,2.911883092,4.747836284,-3.805199065,5.246776265,1.792862883,2.065729823,0.875808161
Slovak Republic,SVK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.203547907,1.338484446,0.913822141,1.256314336,0.637791805,2.165770163,1.11245692,7.465554404,4.979352567,11.93399626,2.065646286,7.074651079,6.246757002,8.056593358,5.843347342,4.600412247,1.701448881,2.320938055,5.435795254,1.877505908,1.014705973,-0.357767207,1.71020565,5.272631493,4.417755844,2.12068481,2.156631368,-1.069696973,0.818799411,3.509681663
Slovenia,SVN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704376274,0.805775447,1.611030973,0.973980586,0.469368131,0.669307502,2.400807426,7.874877142,1.807339887,2.217360971,2.681294213,1.752794413,3.920549739,1.937527572,-0.686151701,0.662011165,1.69810125,0.072004033,0.214853464,2.038875957,4.013563434,3.230690443,2.461927888,2.83905082,3.956002739,0.942167944,3.589145624,3.630147784
Solomon Islands,SLB,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,-0.339613636,-0.024626471,1.266461538,-0.059144068,10.52632038,5.882350545,4.761906522,4.123709767,2.290075485,1.318081737,0.118627347,0.53382304,0.240220393,1.080991977,0.407990379,2.100510904,6.757458682,0.952244874,6.709358574,4.858486797,6.378340838,5.268100622,7.770946297,0.52040872,0.431553004,1.164237585,6.432755778,1.92417308,2.02868816,0.477405089,-2.104271826,0.042089466,-0.241665463,-0.642141205,0.099147129,7.178122193,12.36647222,9.683554744,6.03099252,18.47396452,11.28426694,2.014950103,4.155367442,1.574010169,2.463681089,2.707059459,2.917695816,1.54706752,2.024950815,0.584582978,1.76669051,2.549381545
Somalia,SOM,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.394916265,0.513432771,1.079289542,0.11833656,0.149707824,1.658577216,0.272521482,1.560522791,0.053098655,0.00169371,-0.004970239,0.01573424,-0.098138016,-1.121404099,-1.895200214,-0.081012809,0.328919539,6.371604632,-4.178981433,-3.767874866,0.609567099,,,,,,,,,,,,,,,,,,,,,,,4.420820109,3.992436989,4.337899682,4.465012598,4.471429543,4.928600337,4.745005698,5.801736803,6.10852344,6.103915592
South Africa,ZAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,1.576933228,1.110845676,0.466954736,0.082311658,1.681897379,0.438071226,0.04471397,-0.268926324,-0.211694447,-0.768651093,-0.011519724,0.069786314,0.383800265,0.073697474,0.494284426,-0.702215389,-0.068825889,-0.198546076,0.152377368,-0.186208198,-0.0600742,0.187963514,0.002285048,0.007670482,0.243895398,0.726944504,0.500131496,2.25505251,0.359738436,0.992187596,0.638427514,5.368345298,1.146357269,0.397492744,0.274199791,2.257818745,0.205125539,1.977557722,3.126866143,2.312174703,0.884904612,0.903381424,1.064922495,2.053580952,1.519327438,0.438735792,0.684612553,0.539673957,1.374291172,1.314077523,0.932200052,9.677949361,2.268805766
South Sudan,SSD,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349372464,-4.303591748,0.007418779,0.001250229,,,,,,,
Spain,ESP,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.541555941,0.433295821,0.453220115,0.495933813,0.368032544,0.594748978,0.403032121,0.458798102,0.733598104,0.650884305,0.641284342,0.841568278,0.909548258,0.949036376,1.029517604,1.088426776,1.37298401,1.433954634,1.866376149,2.032124447,2.60616679,2.164503635,2.104198135,2.058401577,1.653457588,1.347459453,1.525295224,1.59871605,2.537836213,3.091564175,6.77009273,4.604656617,5.553345715,3.387900042,2.363599318,2.340938237,2.612493507,4.628870251,4.54012423,0.640294112,2.574300627,1.812105242,1.57376618,3.494685674,2.401426131,1.925923719,3.587463923,2.403614412,4.123659565,1.856148637,2.865934447,3.037350443,2.983080549
Sri Lanka,LKA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.013063525,0.012661922,0.011746573,0.017387524,0.039165367,0.003764173,2.78449E-05,-0.029688497,0.053944134,1.394269235,1.068684421,1.115631636,1.332999395,0.731028082,0.539629797,0.437605603,0.464045945,0.890492573,0.65520341,0.282532657,0.539742839,0.5371914,1.26379157,1.881082276,1.420195947,0.429753548,0.862545736,2.849579948,1.224592312,1.12676595,1.05898829,1.090747209,1.188277909,1.211327409,1.126677351,1.116128543,1.69626362,1.863973878,1.847529623,0.960390453,0.814444519,1.41088364,1.335917347,1.211096514,1.082812112,0.798271104,1.019232036,1.454521896,1.708093857,0.835214753,0.51381663,0.668891044,1.207327972
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,1.460722787,1.112637363,2.557478688,15.53973397,6.084964129,7.206726278,7.042652685,11.26792339,7.605035709,21.19276645,22.45482441,9.725254425,5.174602689,5.216670879,5.199954827,6.529932302,10.53291188,5.250454222,8.330154001,14.20011762,22.81616789,19.23731121,16.58188334,16.09214972,11.00246086,16.99449186,17.13424767,19.51071067,22.87617452,16.88691463,14.93074548,13.11250787,11.19715238,12.66321172,16.43559302,13.40367082,12.05295763,4.537757817,3.721450573,5.641413771,0.633238036,3.079604237,1.608884582
St. Lucia,LCA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,18.13695652,19.64571429,14.45454545,5.07518797,4.771723122,5.9765625,4.270152505,3.99408284,3.827586207,5.471841705,7.726517572,9.409173205,6.073626374,4.988642509,4.556824079,4.292718447,2.3342723,5.934283088,9.504854369,9.020088389,5.76330421,6.588381743,5.770601646,10.77831958,7.173776736,6.889440965,18.44446856,20.34977548,11.21285511,10.44572009,8.182554292,6.147554787,4.740268657,5.030353232,3.73908762,8.423970347,8.663446536,4.504479972,2.212966725,3.591380581,2.964173488,4.367447938,2.84215531
St. Martin (French part),MAF,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,-0.821763297,0.843925066,1.335918706,0.489780537,1.318574635,1.717716244,1.036845123,1.235909726,4.582234112,2.826600218,4.539062586,4.932637539,3.189571488,3.4910761,5.000799488,10.96723284,16.20898807,9.696209653,12.86451699,26.58949072,23.80820207,14.53637174,8.81990746,4.553479802,6.980473398,10.83587417,11.94510721,6.912214684,16.95604503,16.73310787,21.73486359,15.43071907,13.49412086,11.99555839,15.80782111,16.57140672,16.13992448,15.74958146,8.660745122,19.59548306,4.524123833,7.558288936,7.507012573,18.3824,9.104993889
Sudan,SDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.078993568,,0.024552394,0.008444237,-0.029284002,0.026938192,0.09706371,0.110215991,0.073601134,-0.031585153,0.098862797,0.179794505,0.192208753,0.076790788,0.086880333,-0.03764544,-0.080953607,0.096334068,0.014054564,0.016297042,-0.092535282,-0.001403702,0.00127988,-0.001801598,0.775219566,0.086765613,0.004435425,0.838100557,3.295046225,3.471250854,3.1997261,3.65224476,3.932154996,6.317823198,5.67090591,4.438799367,4.06910716,2.530915715,2.549809808,2.960281035,2.783140752,2.212135694,3.657592054,2.556349008,1.628873907,2.033747345,1.033350756,0.821238153,3.512695239,2.552269688,2.65193447,1.527540298,1.110103772
Suriname,SUR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-1.818843216,-2.259136179,0.964898189,4.183237561,1.817738197,0.249194393,0.209693373,-3.522992985,-1.835486064,-3.501597431,2.27672956,6.940382452,-1.213114754,9.22467459,-8.206018519,2.439862543,-6.778900101,-13.22448979,-14.72868217,-55.23405822,-19.77342943,4.128542736,-13.42066236,-10.86843188,-4.987674998,-2.978641272,2.217390642,-0.993067407,0.819192501,-6.93903255,-10.25671362,-3.212353242,-6.730222957,-5.972420228,-2.513320365,1.561271198,-6.221490147,-8.400837365,-6.549731903,-2.410067682,-5.853440564,3.285383833,3.402453516,3.629495323,-1.138668646,3.582858724,6.983340384,2.674947934,3.277133363,2.095605417,0.035713202,-4.306663957,-0.256982773
Sweden,SWE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.284177041,0.202327459,0.133402654,0.141341031,0.116016696,0.096778391,0.005443361,0.08622292,0.066746905,0.091152348,0.176583757,0.139657386,0.31038003,0.214921257,0.265578511,0.344323284,0.719382155,0.349278322,0.80847,0.831391867,0.757095107,2.315904739,-0.001905835,1.739780847,2.737057747,5.588869138,1.882433673,3.830398636,8.616722775,22.95396429,8.681415099,7.515726816,6.888405483,1.796893434,4.376489265,5.29875781,5.212242599,9.393030906,8.003875183,2.052717485,0.126076303,1.21571596,0.773512654,0.224393965,-1.481928904,2.030139318,3.033472415,4.541014296,-0.246421088,3.093822362,3.455753011,8.203325514,8.457810316
Switzerland,CHE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.560602972,0.70999386,1.141945579,1.334081041,1.164592557,0.188014863,1.199956912,2.086364292,1.055697761,0.403144429,0.627003188,1.221965482,1.178522102,1.434919906,2.846762909,3.738735447,4.881710629,8.266316029,3.407398223,2.669903848,5.446675187,1.758372736,0.637104289,12.17313231,9.921389238,0.527253064,8.599325092,2.950773189,2.900520774,5.819102216,-3.52948637,2.890846324,17.10838333,24.2480735,20.60353782,-22.10511983,1.216424915,-32.63717108,-16.50620607,3.385438295
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,-0.005617647,,0.000413958,-0.001744714,0.00023559,0.002514929,0.001558207,0.001307704,0,0.000402833,-0.000306222,0.000238685,0.000542064,-0.000107107,0.000260479,0.070741965,0.07855263,0.067613067,0.162902385,0.161207705,0.167332518,0.194550718,0.172167209,0.295712439,0.556702121,0.196593546,0.144606626,0.120444922,0.116447212,0.360420441,0.335029067,0.126770006,0.126989756,0.16719995,0.243657505,0.372567606,0.428478792,0.689861882,0.672026932,1.144250491,0.581818165,1.190656565,,,,,,,,,,,
Tajikistan,TJK,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471390118,0.546549751,0.788426718,0.811973593,1.724708171,1.953299884,2.267869224,0.616861981,2.73586928,0.878575113,2.953584524,2.034933771,13.10221371,2.356012133,11.9647296,9.67778088,9.428135662,2.99350114,1.664958909,2.236534294,3.166975217,3.351408201,3.583978143,5.488920464,3.455404596,2.465726383,2.844329998,2.563721263,1.309752481,0.940255222,1.661295067
Tanzania,TZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073719629,0.132121685,0.000234811,0.000201752,0.264476106,0.480488382,1.10845908,2.282238041,2.310065554,2.054764377,1.40423754,4.065722707,3.464325536,4.048082544,2.7985908,2.092443806,2.653306218,5.085626968,2.164565125,2.660110888,4.949437669,3.240174884,5.663967966,3.547208497,4.538784964,4.572428393,2.832928189,3.176334928,1.73591211,1.760116438,1.704409795,1.99459354,1.036628975,1.461898917,1.467618528
Thailand,THA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.604002716,0.526988264,0.838978248,0.718116753,1.37406894,0.575337963,0.46580086,0.536307303,0.231824943,0.20196394,0.586827837,0.833826177,0.521644683,0.873083166,0.959430184,0.419531295,0.609103953,0.696407218,1.792475013,2.457343892,2.863204109,2.050177447,1.895890351,1.399682909,0.93155551,1.221614877,1.276168189,2.593383427,6.434806711,4.81780662,2.663128687,4.212235095,2.488153019,3.435939848,3.389474953,4.339587081,4.021256707,3.283569394,2.938249054,2.275902241,4.323209282,0.667087645,3.244564443,3.791264509,1.22145318,2.22468549,0.843364341,1.815502601,2.712798351,1.01451189,-0.988590798,2.895925223,2.05805641
Timor-Leste,TLS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.921419194,,0.196422854,1.868273788,1.601904085,6.121283906,6.596816215,3.439447432,4.705663346,3.47958036,4.002006812,2.342291332,2.695296047,0.331519287,0.420216629,3.060080085,3.679283279,3.346802175,1.900667401,8.189692903
Togo,TGO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.275615951,1.605374089,0.357485872,0.811848162,-7.909562727,0.844293289,0.908108119,1.448167522,11.26989252,5.896679031,3.760516449,1.059273448,1.963333358,0.18848527,-1.383683878,2.134890412,0.576211225,0.572456038,0.940374963,0.677707432,1.120074181,0.404407022,-0.774358717,-1.505954354,-0.332320521,-0.596716798,0.153804372,0.81792974,0.700298657,0.957028023,3.540360888,4.898529472,3.387026073,2.163381603,3.538404737,4.207947092,3.886602504,1.659771787,1.111466941,0.980635149,2.634932732,13.43880232,2.244585402,3.048945407,0.844950465,4.480269751,-0.76275825,1.38645401,-2.574579026,4.943724457,-0.79089728,-1.613403886,-2.720693219
Tonga,TON,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0,0,0.117166717,0.120286363,0,0,0,0,0,0.031129202,0.034877385,0.166285652,0.237785924,0.054516801,0.103943204,0.087634797,0.151503565,0.907671652,0.253672875,1.270044211,0.492384307,0.128316022,-0.004896078,0.023868085,0.480975935,4.497175923,4.212002905,2.56728325,0.090124303,2.399081317,2.293890382,3.759861774,5.890367374,6.247233443,0.079073027,1.27060978,1.843411692,-0.178777287,1.391213688,3.010257184,1.45288571,1.361227465,-1.219388808,4.072611551,0.340279569,0.871785421,0.055087814,
